clinic_id,item_id,current_stock_units,weekly_consumption,days_of_stock_remaining,nearest_expiry_date,days_to_expiry,stockout_flag,expiry_risk_flag,priority_score,demo_subset,_data_provenance
CL-0057,VAC_OCV,7,17,2.9,4/24/2027,257,TRUE,FALSE,0.75,FALSE,proxy_synthetic
CL-0057,VAC_MEASLES,33,9,25.7,11/21/2027,468,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0057,VAC_OPV,102,13,54.9,4/26/2027,259,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0057,VAC_PENTA,52,10,36.4,1/7/2028,515,FALSE,FALSE,0.21,TRUE,proxy_synthetic
CL-0057,VAC_TT,56,7,56.0,1/20/2027,163,FALSE,TRUE,0.21,FALSE,proxy_synthetic
CL-0057,MED_ANTIVENOM,6,2,21.0,11/16/2026,98,FALSE,TRUE,0.45,FALSE,proxy_synthetic
CL-0057,MED_SNAKE_ANTIVENOM,1,3,2.3,7/20/2027,344,TRUE,FALSE,0.8,FALSE,proxy_synthetic
CL-0057,MED_SNAKE_WOUND,28,4,49.0,5/11/2027,274,FALSE,FALSE,0.29,TRUE,proxy_synthetic
CL-0057,MED_OXYTOCIN,42,5,58.8,5/12/2027,275,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0057,MED_METFORMIN,107,15,49.9,7/22/2027,346,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0057,MED_GLUCOSE,45,6,52.5,5/5/2028,634,FALSE,FALSE,0.2,FALSE,proxy_synthetic
CL-0057,MED_VIT_A,37,7,37.0,11/24/2026,106,FALSE,TRUE,0.41,FALSE,proxy_synthetic
CL-0057,MED_MUAC_KIT,23,4,40.2,1/4/2027,147,FALSE,TRUE,0.3,FALSE,proxy_synthetic
CL-0057,MED_ZINC_MAL,82,21,27.3,8/19/2027,374,FALSE,FALSE,0.35,FALSE,proxy_synthetic
CL-0057,VAC_HEPB,22,5,30.8,10/28/2026,79,FALSE,TRUE,0.46,FALSE,proxy_synthetic
CL-0057,VAC_BCG,20,4,35.0,9/5/2027,391,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0057,VAC_MR,36,4,63.0,7/21/2027,345,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0057,MED_TETANUS,9,2,31.5,5/16/2028,645,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0057,MED_DIABETES_INSULIN,13,4,22.8,8/26/2027,381,FALSE,FALSE,0.31,TRUE,proxy_synthetic
CL-0057,MED_GLIBENCLAMIDE,46,8,40.2,5/30/2027,293,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0057,MED_GLUCAGON,3,1,21.0,12/31/2027,508,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0057,MED_RUTF,64,7,64.0,3/13/2028,581,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0057,MED_F75,7,2,24.5,5/4/2027,267,FALSE,FALSE,0.35,FALSE,proxy_synthetic
CL-0057,MED_F100,1,2,3.5,5/10/2027,273,TRUE,FALSE,0.72,FALSE,proxy_synthetic
CL-0057,MED_THERAPEUTIC_FEED,1,3,2.3,10/4/2027,420,TRUE,FALSE,0.79,FALSE,proxy_synthetic
CL-0058,MED_ACT,64,7,64.0,3/16/2027,218,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0058,MED_RDT_MAL,151,18,58.7,9/30/2027,416,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0058,MED_DENGUE_SUP,37,6,43.2,4/13/2027,246,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0058,MED_RDT_DEN,37,6,43.2,11/25/2027,472,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0058,MED_ORS,202,23,61.5,8/3/2028,724,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0058,MED_CHOLERA_KIT,37,7,37.0,3/18/2028,586,FALSE,FALSE,0.34,TRUE,proxy_synthetic
CL-0058,VAC_OCV,36,13,19.4,10/4/2027,420,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0058,VAC_MEASLES,34,6,39.7,2/1/2027,175,FALSE,TRUE,0.22,FALSE,proxy_synthetic
CL-0058,VAC_OPV,51,7,51.0,3/10/2027,212,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0058,VAC_PENTA,22,5,30.8,4/8/2028,607,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0058,VAC_TT,16,6,18.7,11/23/2026,105,FALSE,TRUE,0.43,FALSE,proxy_synthetic
CL-0058,MED_ANTIVENOM,9,1,63.0,7/23/2028,713,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0058,MED_SNAKE_ANTIVENOM,13,2,45.5,12/24/2026,136,FALSE,TRUE,0.3,FALSE,proxy_synthetic
CL-0058,MED_SNAKE_WOUND,18,3,42.0,4/29/2027,262,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0058,MED_OXYTOCIN,25,3,58.3,7/16/2027,340,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0058,MED_METFORMIN,3,8,2.6,1/9/2028,517,TRUE,FALSE,0.81,FALSE,proxy_synthetic
CL-0058,MED_GLUCOSE,23,3,53.7,10/29/2027,445,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0058,MED_VIT_A,23,5,32.2,7/13/2027,337,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0058,MED_MUAC_KIT,13,3,30.3,1/26/2028,534,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0058,MED_ZINC_MAL,66,10,46.2,11/12/2026,94,FALSE,TRUE,0.45,FALSE,proxy_synthetic
CL-0059,MED_ACT,20,4,35.0,9/20/2027,406,FALSE,FALSE,0.27,TRUE,proxy_synthetic
CL-0059,MED_RDT_MAL,25,8,21.9,7/5/2027,329,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0059,MED_DENGUE_SUP,13,5,18.2,8/31/2027,386,FALSE,FALSE,0.29,TRUE,proxy_synthetic
CL-0059,MED_RDT_DEN,35,6,40.8,8/24/2027,379,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0059,MED_ORS,2,20,0.7,12/9/2026,121,TRUE,TRUE,1.0,TRUE,proxy_synthetic
CL-0059,MED_CHOLERA_KIT,2,4,3.5,7/20/2027,344,TRUE,FALSE,0.66,FALSE,proxy_synthetic
CL-0059,VAC_OCV,68,9,52.9,11/19/2027,466,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0059,VAC_MEASLES,26,3,60.7,9/21/2027,407,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0059,VAC_OPV,45,5,63.0,7/5/2027,329,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0059,VAC_PENTA,33,5,46.2,12/17/2027,494,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0059,VAC_TT,8,3,18.7,1/5/2028,513,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0059,MED_ANTIVENOM,5,1,35.0,10/31/2026,82,FALSE,TRUE,0.49,FALSE,proxy_synthetic
CL-0059,MED_SNAKE_ANTIVENOM,6,2,21.0,9/16/2027,402,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0059,MED_SNAKE_WOUND,1,2,3.5,4/22/2028,621,TRUE,FALSE,0.73,FALSE,proxy_synthetic
CL-0059,MED_OXYTOCIN,7,2,24.5,1/6/2028,514,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0059,MED_METFORMIN,27,5,37.8,8/19/2027,374,FALSE,FALSE,0.25,TRUE,proxy_synthetic
CL-0059,MED_GLUCOSE,28,3,65.3,5/12/2027,275,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0059,MED_VIT_A,18,4,31.5,5/23/2028,652,FALSE,FALSE,0.35,FALSE,proxy_synthetic
CL-0059,MED_MUAC_KIT,5,1,35.0,6/24/2028,684,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0059,MED_ZINC_MAL,5,7,5.0,7/28/2027,352,TRUE,FALSE,0.58,FALSE,proxy_synthetic
CL-0060,MED_ACT,61,13,32.8,9/21/2027,407,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0060,MED_RDT_MAL,108,32,23.6,9/20/2027,406,FALSE,FALSE,0.2,TRUE,proxy_synthetic
CL-0060,MED_DENGUE_SUP,3,8,2.6,7/21/2027,345,TRUE,FALSE,0.79,FALSE,proxy_synthetic
CL-0060,MED_RDT_DEN,120,13,64.6,12/2/2027,479,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0060,MED_ORS,114,37,21.6,1/19/2028,527,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0060,MED_CHOLERA_KIT,4,10,2.8,1/19/2027,162,TRUE,TRUE,0.89,FALSE,proxy_synthetic
CL-0060,VAC_OCV,11,24,3.2,2/1/2028,540,TRUE,FALSE,0.69,FALSE,proxy_synthetic
CL-0060,VAC_MEASLES,41,10,28.7,8/3/2027,358,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0060,VAC_OPV,120,16,52.5,3/19/2027,221,FALSE,FALSE,0.35,TRUE,proxy_synthetic
CL-0060,VAC_PENTA,65,8,56.9,10/22/2026,73,FALSE,TRUE,0.51,FALSE,proxy_synthetic
CL-0060,VAC_TT,51,11,32.5,5/27/2027,290,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0060,MED_ANTIVENOM,18,2,63.0,11/28/2027,475,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0060,MED_SNAKE_ANTIVENOM,14,3,32.7,2/6/2028,545,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0060,MED_SNAKE_WOUND,60,7,60.0,3/23/2027,225,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0060,MED_OXYTOCIN,16,5,22.4,5/23/2027,286,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0060,MED_METFORMIN,42,13,22.6,3/20/2028,588,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0060,MED_GLUCOSE,43,7,43.0,10/18/2027,434,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0060,MED_VIT_A,38,13,20.5,11/10/2026,92,FALSE,TRUE,0.48,TRUE,proxy_synthetic
CL-0060,MED_MUAC_KIT,27,4,47.2,9/27/2027,413,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0060,MED_ZINC_MAL,107,27,27.7,9/4/2027,390,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0060,VAC_HEPB,3,6,3.5,11/1/2027,448,TRUE,FALSE,0.7,TRUE,proxy_synthetic
CL-0060,VAC_BCG,1,7,1.0,5/18/2027,281,TRUE,FALSE,0.94,TRUE,proxy_synthetic
CL-0060,VAC_MR,26,7,26.0,4/16/2027,249,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0060,MED_TETANUS,26,4,45.5,7/10/2027,334,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0060,MED_DIABETES_INSULIN,49,6,57.2,5/31/2027,294,FALSE,FALSE,0.22,TRUE,proxy_synthetic
CL-0060,MED_GLIBENCLAMIDE,56,10,39.2,7/31/2028,721,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0060,MED_GLUCAGON,1,2,3.5,5/26/2028,655,TRUE,FALSE,0.72,FALSE,proxy_synthetic
CL-0060,MED_RUTF,5,9,3.9,3/19/2027,221,TRUE,FALSE,0.64,FALSE,proxy_synthetic
CL-0060,MED_F75,11,3,25.7,7/8/2027,332,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0060,MED_F100,12,3,28.0,1/21/2028,529,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0060,MED_THERAPEUTIC_FEED,17,3,39.7,11/26/2027,473,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0061,MED_ACT,54,10,37.8,8/10/2027,365,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0061,MED_RDT_MAL,82,15,38.3,1/9/2028,517,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0061,MED_DENGUE_SUP,57,8,49.9,4/24/2027,257,FALSE,FALSE,0.35,FALSE,proxy_synthetic
CL-0061,MED_RDT_DEN,41,9,31.9,3/13/2027,215,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0061,MED_ORS,9,29,2.2,2/12/2028,551,TRUE,FALSE,0.83,FALSE,proxy_synthetic
CL-0061,MED_CHOLERA_KIT,42,6,49.0,5/25/2027,288,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0061,VAC_OCV,9,18,3.5,11/4/2026,86,TRUE,TRUE,0.82,FALSE,proxy_synthetic
CL-0061,VAC_MEASLES,19,6,22.2,8/6/2027,361,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0061,VAC_OPV,58,9,45.1,4/4/2027,237,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0061,VAC_PENTA,3,6,3.5,12/6/2027,483,TRUE,FALSE,0.72,FALSE,proxy_synthetic
CL-0061,VAC_TT,21,6,24.5,8/17/2027,372,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0061,MED_ANTIVENOM,5,1,35.0,3/23/2027,225,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0061,MED_SNAKE_ANTIVENOM,13,2,45.5,7/12/2027,336,FALSE,FALSE,0.28,TRUE,proxy_synthetic
CL-0061,MED_SNAKE_WOUND,18,4,31.5,9/27/2027,413,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0061,MED_OXYTOCIN,23,4,40.2,10/16/2026,67,FALSE,TRUE,0.54,FALSE,proxy_synthetic
CL-0061,MED_METFORMIN,46,8,40.2,4/9/2027,242,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0061,MED_GLUCOSE,1,5,1.4,3/25/2028,593,TRUE,FALSE,0.84,FALSE,proxy_synthetic
CL-0061,MED_VIT_A,50,6,58.3,8/16/2027,371,FALSE,FALSE,0.35,TRUE,proxy_synthetic
CL-0061,MED_MUAC_KIT,10,3,23.3,12/20/2026,132,FALSE,TRUE,0.35,TRUE,proxy_synthetic
CL-0061,MED_ZINC_MAL,72,13,38.8,10/24/2026,75,FALSE,TRUE,0.51,FALSE,proxy_synthetic
CL-0062,MED_ACT,74,9,57.6,4/22/2028,621,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0062,MED_RDT_MAL,103,15,48.1,11/23/2027,470,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0062,MED_DENGUE_SUP,35,6,40.8,10/1/2027,417,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0062,MED_RDT_DEN,58,8,50.8,11/28/2026,110,FALSE,TRUE,0.4,FALSE,proxy_synthetic
CL-0062,MED_ORS,7,24,2.0,6/11/2028,671,TRUE,FALSE,0.83,FALSE,proxy_synthetic
CL-0062,MED_CHOLERA_KIT,45,5,63.0,3/3/2028,571,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0062,VAC_OCV,71,12,41.4,2/24/2028,563,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0062,VAC_MEASLES,44,6,51.3,2/28/2028,567,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0062,VAC_OPV,42,8,36.8,6/3/2027,297,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0062,VAC_PENTA,53,6,61.8,11/26/2027,473,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0062,VAC_TT,40,6,46.7,4/1/2027,234,FALSE,FALSE,0.33,TRUE,proxy_synthetic
CL-0062,MED_ANTIVENOM,1,2,3.5,4/4/2028,603,TRUE,FALSE,0.75,FALSE,proxy_synthetic
CL-0062,MED_SNAKE_ANTIVENOM,7,2,24.5,4/1/2028,600,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0062,MED_SNAKE_WOUND,2,3,4.7,1/8/2027,151,TRUE,TRUE,0.73,FALSE,proxy_synthetic
CL-0062,MED_OXYTOCIN,28,3,65.3,6/16/2027,310,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0062,MED_METFORMIN,26,7,26.0,4/29/2028,628,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0062,MED_GLUCOSE,16,4,28.0,6/11/2028,671,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0062,MED_VIT_A,1,6,1.2,6/21/2028,681,TRUE,FALSE,0.86,FALSE,proxy_synthetic
CL-0062,MED_MUAC_KIT,13,2,45.5,9/6/2027,392,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0062,MED_ZINC_MAL,4,10,2.8,4/14/2027,247,TRUE,FALSE,0.8,FALSE,proxy_synthetic
CL-0063,MED_ACT,59,9,45.9,6/28/2027,322,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0063,MED_RDT_MAL,61,20,21.4,1/9/2028,517,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0063,MED_DENGUE_SUP,65,11,41.4,3/26/2027,228,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0063,MED_RDT_DEN,48,11,30.5,11/18/2026,100,FALSE,TRUE,0.45,TRUE,proxy_synthetic
CL-0063,MED_ORS,123,35,24.6,3/21/2028,589,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0063,MED_CHOLERA_KIT,34,11,21.6,6/2/2028,662,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0063,VAC_OCV,143,16,62.6,1/8/2028,516,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0063,VAC_MEASLES,31,11,19.7,12/8/2026,120,FALSE,TRUE,0.36,FALSE,proxy_synthetic
CL-0063,VAC_OPV,35,13,18.8,1/9/2027,152,FALSE,TRUE,0.27,FALSE,proxy_synthetic
CL-0063,VAC_PENTA,64,9,49.8,12/9/2027,486,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0063,VAC_TT,43,8,37.6,11/30/2026,112,FALSE,TRUE,0.44,FALSE,proxy_synthetic
CL-0063,MED_ANTIVENOM,6,2,21.0,1/6/2028,514,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0063,MED_SNAKE_ANTIVENOM,26,4,45.5,3/16/2027,218,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0063,MED_SNAKE_WOUND,15,4,26.2,11/20/2026,102,FALSE,TRUE,0.39,FALSE,proxy_synthetic
CL-0063,MED_OXYTOCIN,27,4,47.2,5/9/2027,272,FALSE,FALSE,0.21,TRUE,proxy_synthetic
CL-0063,MED_METFORMIN,105,14,52.5,6/23/2028,683,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0063,MED_GLUCOSE,32,7,32.0,12/5/2027,482,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0063,MED_VIT_A,7,9,5.4,1/23/2028,531,TRUE,FALSE,0.57,TRUE,proxy_synthetic
CL-0063,MED_MUAC_KIT,38,5,53.2,9/17/2027,403,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0063,MED_ZINC_MAL,160,23,48.7,5/6/2027,269,FALSE,FALSE,0.27,TRUE,proxy_synthetic
CL-0063,VAC_HEPB,33,4,57.8,11/11/2026,93,FALSE,TRUE,0.46,FALSE,proxy_synthetic
CL-0063,VAC_BCG,31,6,36.2,11/3/2026,85,FALSE,TRUE,0.48,TRUE,proxy_synthetic
CL-0063,VAC_MR,25,5,35.0,12/20/2026,132,FALSE,TRUE,0.36,FALSE,proxy_synthetic
CL-0063,MED_TETANUS,32,4,56.0,3/20/2028,588,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0063,MED_DIABETES_INSULIN,30,4,52.5,4/6/2027,239,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0063,MED_GLIBENCLAMIDE,83,10,58.1,11/3/2027,450,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0063,MED_GLUCAGON,5,1,35.0,6/12/2028,672,FALSE,FALSE,0.22,TRUE,proxy_synthetic
CL-0063,MED_RUTF,28,9,21.8,12/4/2027,481,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0063,MED_F75,14,2,49.0,4/16/2028,615,FALSE,FALSE,0.29,TRUE,proxy_synthetic
CL-0063,MED_F100,9,2,31.5,10/25/2027,441,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0063,MED_THERAPEUTIC_FEED,25,3,58.3,4/7/2027,240,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0064,MED_ACT,27,9,21.0,3/25/2028,593,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0064,MED_RDT_MAL,50,14,25.0,3/24/2027,226,FALSE,FALSE,0.22,TRUE,proxy_synthetic
CL-0064,MED_DENGUE_SUP,52,8,45.5,1/2/2027,145,FALSE,TRUE,0.33,TRUE,proxy_synthetic
CL-0064,MED_RDT_DEN,67,8,58.6,10/16/2027,432,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0064,MED_ORS,138,23,42.0,8/24/2027,379,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0064,MED_CHOLERA_KIT,59,7,59.0,8/18/2027,373,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0064,VAC_OCV,86,15,40.1,1/13/2028,521,FALSE,FALSE,0.22,TRUE,proxy_synthetic
CL-0064,VAC_MEASLES,22,8,19.2,4/15/2028,614,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0064,VAC_OPV,44,9,34.2,6/28/2027,322,FALSE,FALSE,0.2,FALSE,proxy_synthetic
CL-0064,VAC_PENTA,22,7,22.0,1/28/2027,171,FALSE,TRUE,0.24,TRUE,proxy_synthetic
CL-0064,VAC_TT,38,6,44.3,3/21/2028,589,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0064,MED_ANTIVENOM,6,1,42.0,7/25/2027,349,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0064,MED_SNAKE_ANTIVENOM,15,2,52.5,10/30/2027,446,FALSE,FALSE,0.31,TRUE,proxy_synthetic
CL-0064,MED_SNAKE_WOUND,25,3,58.3,9/6/2027,392,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0064,MED_OXYTOCIN,22,4,38.5,12/18/2027,495,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0064,MED_METFORMIN,58,11,36.9,5/19/2027,282,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0064,MED_GLUCOSE,2,4,3.5,12/31/2027,508,TRUE,FALSE,0.69,FALSE,proxy_synthetic
CL-0064,MED_VIT_A,1,8,0.9,12/20/2027,497,TRUE,FALSE,0.88,FALSE,proxy_synthetic
CL-0064,MED_MUAC_KIT,8,3,18.7,2/28/2028,567,FALSE,FALSE,0.35,TRUE,proxy_synthetic
CL-0064,MED_ZINC_MAL,147,17,60.5,10/2/2027,418,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0065,MED_ACT,52,6,60.7,1/10/2028,518,FALSE,FALSE,0.35,TRUE,proxy_synthetic
CL-0065,MED_RDT_MAL,101,18,39.3,7/29/2027,353,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0065,MED_DENGUE_SUP,23,6,26.8,12/17/2027,494,FALSE,FALSE,0.34,TRUE,proxy_synthetic
CL-0065,MED_RDT_DEN,51,10,35.7,7/4/2027,328,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0065,MED_ORS,90,28,22.5,9/1/2027,387,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0065,MED_CHOLERA_KIT,38,7,38.0,8/14/2027,369,FALSE,FALSE,0.23,TRUE,proxy_synthetic
CL-0065,VAC_OCV,157,17,64.6,11/23/2027,470,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0065,VAC_MEASLES,17,5,23.8,10/14/2027,430,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0065,VAC_OPV,76,10,53.2,6/6/2027,300,FALSE,FALSE,0.22,TRUE,proxy_synthetic
CL-0065,VAC_PENTA,19,7,19.0,6/29/2028,689,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0065,VAC_TT,11,4,19.2,7/6/2028,696,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0065,MED_ANTIVENOM,5,1,35.0,1/1/2027,144,FALSE,TRUE,0.32,FALSE,proxy_synthetic
CL-0065,MED_SNAKE_ANTIVENOM,18,2,63.0,5/8/2027,271,FALSE,FALSE,0.25,TRUE,proxy_synthetic
CL-0065,MED_SNAKE_WOUND,19,4,33.2,7/29/2027,353,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0065,MED_OXYTOCIN,19,4,33.2,10/11/2027,427,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0065,MED_METFORMIN,63,9,49.0,3/27/2027,229,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0065,MED_GLUCOSE,27,3,63.0,7/23/2027,347,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0065,MED_VIT_A,27,7,27.0,7/11/2028,701,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0065,MED_MUAC_KIT,1,2,3.5,6/8/2027,302,TRUE,FALSE,0.69,FALSE,proxy_synthetic
CL-0065,MED_ZINC_MAL,78,12,45.5,11/13/2027,460,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0066,MED_ACT,32,7,32.0,4/9/2028,608,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0066,MED_RDT_MAL,2,15,0.9,11/3/2027,450,TRUE,FALSE,0.9,FALSE,proxy_synthetic
CL-0066,MED_DENGUE_SUP,3,6,3.5,4/13/2027,246,TRUE,FALSE,0.76,FALSE,proxy_synthetic
CL-0066,MED_RDT_DEN,47,8,41.1,8/7/2027,362,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0066,MED_ORS,188,22,59.8,4/9/2027,242,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0066,MED_CHOLERA_KIT,33,6,38.5,6/6/2028,666,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0066,VAC_OCV,56,12,32.7,12/19/2027,496,FALSE,FALSE,0.22,TRUE,proxy_synthetic
CL-0066,VAC_MEASLES,40,6,46.7,1/4/2028,512,FALSE,FALSE,0.2,FALSE,proxy_synthetic
CL-0066,VAC_OPV,5,9,3.9,6/19/2027,313,TRUE,FALSE,0.65,FALSE,proxy_synthetic
CL-0066,VAC_PENTA,22,6,25.7,5/11/2028,640,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0066,VAC_TT,24,6,28.0,7/6/2028,696,FALSE,FALSE,0.21,TRUE,proxy_synthetic
CL-0066,MED_ANTIVENOM,1,2,3.5,5/28/2027,291,TRUE,FALSE,0.7,FALSE,proxy_synthetic
CL-0066,MED_SNAKE_ANTIVENOM,8,2,28.0,5/11/2027,274,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0066,MED_SNAKE_WOUND,13,3,30.3,10/18/2026,69,FALSE,TRUE,0.51,FALSE,proxy_synthetic
CL-0066,MED_OXYTOCIN,13,2,45.5,1/4/2027,147,FALSE,TRUE,0.27,FALSE,proxy_synthetic
CL-0066,MED_METFORMIN,37,8,32.4,11/28/2027,475,FALSE,FALSE,0.2,FALSE,proxy_synthetic
CL-0066,MED_GLUCOSE,21,3,49.0,8/6/2027,361,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0066,MED_VIT_A,52,6,60.7,7/13/2027,337,FALSE,FALSE,0.2,FALSE,proxy_synthetic
